Student_ID,Age,Gender,High_School_GPA,SAT_Score,University_Ranking,University_GPA,Field_of_Study,Internships_Completed,Projects_Completed,Certifications,Soft_Skills_Score,Networking_Score,Job_Offers,Starting_Salary,Career_Satisfaction,Years_to_Promotion,Current_Job_Level,Work_Life_Balance,Entrepreneurship,PC1,PC2
S00095,0.7272727272727273,Female,0.79,0.25,0.8628628628628628,0.7350000000000001,Business,0.5,0.8888888888888888,0.8,0.0,0.6666666666666665,0.0,0.1842105263157895,0.3333333333333333,0.5,Mid,0.5555555555555556,Yes,-0.2199630353375617,-0.14612582702999152
S00096,0.9999999999999998,Other,0.7050000000000001,0.6114285714285714,0.3383383383383384,0.835,Mathematics,0.0,0.4444444444444444,1.0,1.0,0.6666666666666665,1.0,0.34078947368421053,0.1111111111111111,0.0,Entry,0.4444444444444445,No,-0.3204201970200452,0.08902665400652936
S00097,0.9999999999999998,Female,0.5900000000000001,0.6299999999999999,0.9469469469469469,0.905,Computer Science,0.25,1.0,1.0,0.1111111111111111,0.5555555555555556,0.6000000000000001,0.3526315789473684,0.2222222222222222,0.25,Entry,1.0,No,-0.22491568017557306,-0.033379886637844566
S00098,0.9999999999999998,Female,0.44999999999999996,0.7814285714285714,0.980980980980981,0.5700000000000001,Law,0.75,0.6666666666666666,1.0,0.1111111111111111,0.7777777777777777,0.6000000000000001,0.3026315789473685,0.2222222222222222,0.0,Mid,1.0,No,-0.31511881332181046,0.46192322449106255
S00099,0.7272727272727273,Male,0.8600000000000001,0.7328571428571429,0.5145145145145146,0.7549999999999999,Engineering,0.5,1.0,0.2,0.3333333333333333,0.3333333333333333,0.2,0.13157894736842107,0.8888888888888888,0.5,Mid,0.8888888888888888,Yes,-0.16096828896618695,-0.11758956204668149
S00100,0.0,Female,0.9550000000000001,0.5142857142857142,0.5115115115115115,0.75,Engineering,1.0,0.3333333333333333,0.6000000000000001,0.0,0.8888888888888888,0.4,0.35,0.2222222222222222,0.25,Mid,0.0,No,-0.07086620735665079,0.502314172255111
S00101,0.7272727272727273,Male,0.5,0.3899999999999999,0.06906906906906907,0.15500000000000003,Business,0.5,0.5555555555555556,0.0,0.0,0.7777777777777777,0.4,0.0368421052631579,0.0,1.0,Executive,0.7777777777777777,No,0.3850394595006634,-0.288546600742563
S00102,0.5454545454545452,Male,0.9299999999999999,0.25142857142857133,0.6716716716716716,0.16500000000000004,Engineering,0.75,0.1111111111111111,0.8,0.5555555555555556,0.2222222222222222,1.0,0.6315789473684211,0.6666666666666665,0.0,Mid,0.5555555555555556,No,-0.12047950647891893,0.6040196560373141
S00103,0.7272727272727273,Other,0.585,0.37571428571428567,0.8978978978978979,0.07000000000000006,Medicine,0.75,0.3333333333333333,0.4,0.4444444444444445,0.2222222222222222,0.6000000000000001,0.6447368421052632,0.0,0.75,Entry,0.8888888888888888,No,0.3746842754148451,0.12394148968224762
S00104,0.6363636363636365,Male,0.54,0.26428571428571423,0.08708708708708708,0.32000000000000006,Mathematics,1.0,0.4444444444444444,0.8,0.0,0.8888888888888888,0.0,0.5947368421052632,0.5555555555555556,0.5,Entry,1.0,No,-0.08223698135927043,0.2733539985235014
S00105,0.0,Female,0.45500000000000007,0.7514285714285711,0.8768768768768769,0.4750000000000001,Business,1.0,0.8888888888888888,0.2,0.5555555555555556,0.8888888888888888,0.8,0.6092105263157895,1.0,0.75,Entry,0.6666666666666665,No,0.35804930502733273,0.34309840451458573
S00106,0.9999999999999998,Female,0.20999999999999996,0.397142857142857,0.5705705705705706,1.0,Business,0.25,0.8888888888888888,0.8,0.7777777777777777,0.4444444444444445,0.4,0.475,0.3333333333333333,0.75,Entry,0.2222222222222222,No,0.055113942354732756,-0.267742006240905
S00107,0.6363636363636365,Female,0.004999999999999893,0.28142857142857136,0.7637637637637638,0.42999999999999994,Engineering,0.0,0.7777777777777777,0.6000000000000001,0.4444444444444445,1.0,0.8,0.15000000000000002,0.6666666666666665,0.0,Entry,0.7777777777777777,No,-0.5554795755719432,-0.1897415731383776
S00108,0.6363636363636365,Other,0.24,0.4971428571428571,0.2182182182182182,0.7250000000000001,Business,0.5,0.3333333333333333,0.6000000000000001,0.2222222222222222,0.0,0.6000000000000001,0.06973684210526315,0.6666666666666665,0.75,Entry,1.0,No,0.32146492507250385,-0.0758237180732582
S00109,0.909090909090909,Male,0.51,0.5999999999999999,0.7127127127127127,0.6950000000000001,Computer Science,0.25,0.5555555555555556,0.4,0.2222222222222222,0.2222222222222222,0.2,0.11710526315789471,0.6666666666666665,0.25,Senior,0.2222222222222222,Yes,-0.41302470453225626,-0.24411848645320933
S00110,0.18181818181818188,Male,0.3799999999999999,0.43428571428571416,0.5885885885885886,0.20500000000000007,Arts,0.0,0.6666666666666666,1.0,0.1111111111111111,0.4444444444444445,0.6000000000000001,0.4184210526315789,0.5555555555555556,1.0,Mid,0.2222222222222222,No,0.3733043027643923,-0.5417782745327416
S00111,0.0,Male,0.44999999999999996,0.08999999999999986,0.7667667667667668,0.06000000000000005,Law,0.25,0.0,0.0,0.8888888888888888,0.3333333333333333,0.8,0.0644736842105263,0.6666666666666665,1.0,Mid,0.3333333333333333,No,0.47956974641345645,-0.4030613229791252
S00112,0.6363636363636365,Male,0.98,0.4128571428571428,0.7587587587587588,0.5449999999999999,Arts,1.0,0.0,0.8,0.8888888888888888,0.3333333333333333,0.6000000000000001,0.3631578947368421,0.7777777777777777,0.75,Senior,0.2222222222222222,Yes,0.41052395894075444,0.4197065818485257
S00113,0.18181818181818188,Male,0.3500000000000001,0.024285714285714244,0.2692692692692693,0.7,Mathematics,1.0,0.3333333333333333,0.4,0.6666666666666665,0.0,0.4,0.4381578947368421,0.2222222222222222,0.5,Entry,0.5555555555555556,No,0.1408369256459806,0.40035516267624105
S00114,0.18181818181818188,Male,0.44999999999999996,0.08999999999999986,0.8188188188188188,1.0,Law,0.75,0.2222222222222222,0.6000000000000001,0.0,0.5555555555555556,1.0,0.29210526315789476,0.4444444444444445,0.75,Mid,0.6666666666666665,No,0.5154365781382542,0.1967717481793617
S00115,0.0,Female,0.135,0.47,0.6506506506506506,0.3600000000000001,Engineering,0.5,1.0,1.0,0.0,1.0,1.0,0.33684210526315794,1.0,0.5,Entry,0.2222222222222222,No,0.1001412387318329,0.14864838062540367
S00116,0.909090909090909,Female,0.050000000000000044,0.022857142857142687,0.07707707707707707,0.895,Medicine,0.5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.8,0.8434210526315791,0.8888888888888888,1.0,Senior,0.2222222222222222,Yes,0.44906473014203196,-0.21588674303834943
S00117,0.36363636363636354,Male,0.7749999999999999,0.6314285714285712,0.5915915915915916,0.3799999999999999,Medicine,0.5,0.8888888888888888,0.0,0.1111111111111111,0.0,0.8,0.32236842105263164,0.7777777777777777,0.25,Entry,0.6666666666666665,No,-0.09888266119447395,0.12110414498166844
S00118,0.8181818181818181,Female,0.5700000000000001,0.19999999999999996,0.009009009009009009,0.69,Engineering,0.25,0.1111111111111111,0.2,0.2222222222222222,1.0,0.2,0.40921052631578947,0.5555555555555556,0.5,Entry,1.0,No,-0.20531395190675283,-0.3766309351697046
S00119,0.5454545454545452,Male,0.76,0.4385714285714284,0.4674674674674675,0.6000000000000001,Mathematics,0.25,0.3333333333333333,1.0,0.1111111111111111,0.5555555555555556,0.4,0.5605263157894738,0.8888888888888888,1.0,Entry,0.8888888888888888,No,0.3730656619381551,-0.40651887506462525
S00120,0.8181818181818181,Male,0.1499999999999999,0.6328571428571428,0.3353353353353353,0.05499999999999994,Engineering,0.5,0.6666666666666666,0.6000000000000001,0.0,0.4444444444444445,0.0,0.5078947368421053,1.0,0.0,Senior,0.2222222222222222,Yes,-0.7038969605329128,0.0005451227518129561
S00121,0.7272727272727273,Female,0.5700000000000001,0.7071428571428571,0.6356356356356356,0.08000000000000007,Business,0.75,0.1111111111111111,0.0,0.2222222222222222,0.4444444444444445,0.2,0.493421052631579,0.4444444444444445,0.75,Entry,0.5555555555555556,No,0.17921220039842523,-0.07739991903072976
S00122,0.9999999999999998,Female,0.2549999999999999,0.607142857142857,0.18518518518518517,0.020000000000000018,Medicine,0.0,0.7777777777777777,0.2,0.6666666666666665,0.1111111111111111,0.4,0.3828947368421053,0.1111111111111111,0.5,Senior,0.4444444444444445,No,-0.17429731558690784,-0.42488329233622013
S00123,0.5454545454545452,Female,0.22999999999999998,0.677142857142857,0.5455455455455456,0.3700000000000001,Arts,0.25,1.0,0.2,1.0,0.0,1.0,0.38421052631578945,0.8888888888888888,0.25,Entry,0.7777777777777777,No,-0.14602092370920183,0.03914896800910281
S00124,0.7272727272727273,Male,0.010000000000000009,0.34857142857142853,0.12012012012012012,0.7450000000000001,Engineering,0.5,0.3333333333333333,0.6000000000000001,0.8888888888888888,0.6666666666666665,0.0,0.0,0.4444444444444445,0.75,Entry,0.8888888888888888,Yes,-0.005396037595571423,-0.2288171360436145
S00125,0.6363636363636365,Female,0.1299999999999999,0.6414285714285712,0.5915915915915916,0.17500000000000004,Mathematics,1.0,0.8888888888888888,0.0,1.0,0.4444444444444445,1.0,0.6710526315789473,0.7777777777777777,1.0,Entry,0.7777777777777777,No,0.6296902350964224,0.3305901767148248
S00126,0.9999999999999998,Female,0.31000000000000005,0.5,0.7177177177177178,0.605,Mathematics,0.25,0.0,1.0,0.8888888888888888,0.2222222222222222,0.8,0.21184210526315794,0.7777777777777777,1.0,Entry,0.0,No,0.4974688949107822,-0.24726978797439955
S00127,0.09090909090909083,Female,0.11499999999999999,0.8542857142857143,0.5645645645645646,0.29000000000000004,Arts,0.0,0.6666666666666666,0.0,0.7777777777777777,0.5555555555555556,1.0,0.5026315789473684,0.3333333333333333,1.0,Mid,0.6666666666666665,No,0.4996578985936014,-0.507180505602451
S00128,0.0,Female,0.9850000000000001,0.22857142857142843,0.6676676676676677,0.7949999999999999,Law,0.25,0.0,0.8,0.5555555555555556,0.2222222222222222,0.2,0.2828947368421053,0.3333333333333333,0.5,Mid,0.7777777777777777,No,-0.0277387895328481,-0.25241934742424743
S00129,0.5454545454545452,Female,0.31000000000000005,0.1985714285714284,0.2732732732732733,0.8,Arts,0.0,1.0,0.0,0.0,0.5555555555555556,0.8,0.9434210526315789,0.0,0.0,Entry,0.4444444444444445,Yes,-0.47791312994919566,-0.2043464934687997
S00130,0.5454545454545452,Female,0.1299999999999999,0.7028571428571428,0.40940940940940945,0.7749999999999999,Mathematics,0.0,0.8888888888888888,0.2,0.7777777777777777,0.5555555555555556,0.8,0.16578947368421054,0.4444444444444445,0.0,Entry,0.3333333333333333,No,-0.5009185434374729,-0.13953785162663712
S00131,0.6363636363636365,Female,0.19999999999999996,0.8385714285714283,0.35735735735735735,0.5249999999999999,Medicine,0.25,1.0,0.4,0.7777777777777777,0.8888888888888888,0.8,0.7960526315789473,0.8888888888888888,1.0,Entry,0.6666666666666665,No,0.36913810663716884,-0.30640441787681794
S00132,0.36363636363636354,Other,0.5900000000000001,0.7571428571428569,0.6466466466466466,0.2849999999999999,Law,0.0,1.0,0.6000000000000001,0.8888888888888888,0.7777777777777777,0.4,0.30394736842105263,0.4444444444444445,0.75,Entry,0.5555555555555556,No,0.010851314923478291,-0.4783321021545044
S00133,0.18181818181818188,Female,0.06499999999999995,0.5599999999999998,0.9409409409409409,0.81,Arts,0.25,0.0,0.4,1.0,0.0,0.0,0.4736842105263158,0.4444444444444445,0.25,Entry,0.1111111111111111,No,-0.41090981451127034,-0.29548005334618144
S00134,0.9999999999999998,Male,0.8600000000000001,0.5714285714285714,0.09709709709709709,0.18500000000000005,Business,0.25,0.2222222222222222,0.0,0.5555555555555556,0.6666666666666665,0.4,0.33289473684210524,0.5555555555555556,0.75,Mid,0.8888888888888888,No,0.10206836166297852,-0.37102745769563666
S00135,0.6363636363636365,Female,0.96,0.06999999999999984,0.24024024024024024,0.29000000000000004,Business,0.75,0.6666666666666666,1.0,0.2222222222222222,0.8888888888888888,0.8,0.6421052631578947,0.5555555555555556,0.5,Entry,0.2222222222222222,Yes,0.13533534585751525,0.39143440354118925
S00136,0.45454545454545436,Male,0.2450000000000001,0.41999999999999993,0.5565565565565566,0.18500000000000005,Medicine,1.0,0.0,1.0,0.5555555555555556,0.1111111111111111,0.2,0.35526315789473684,0.7777777777777777,0.0,Mid,0.0,No,-0.3870769140631602,0.5656248840217136
S00137,0.909090909090909,Male,0.44999999999999996,0.6057142857142856,0.7107107107107107,0.675,Business,0.0,0.4444444444444444,0.2,0.7777777777777777,0.8888888888888888,1.0,0.39210526315789473,0.0,0.25,Mid,0.2222222222222222,No,-0.17882935609159648,-0.17947941397361936
S00138,0.18181818181818188,Female,0.020000000000000018,0.01571428571428557,0.992992992992993,0.685,Engineering,0.25,0.5555555555555556,0.4,0.6666666666666665,0.5555555555555556,0.8,0.3486842105263158,0.4444444444444445,1.0,Entry,0.0,Yes,0.41382026102619685,-0.377992068552575
S00139,0.0,Female,0.6399999999999999,0.4771428571428571,0.8028028028028028,0.655,Law,0.0,0.2222222222222222,0.6000000000000001,0.7777777777777777,0.2222222222222222,0.0,0.4407894736842105,0.8888888888888888,1.0,Entry,1.0,Yes,0.1806853324292908,-0.776035563737145
S00140,0.18181818181818188,Female,0.41500000000000004,0.019999999999999796,0.947947947947948,0.41500000000000004,Medicine,0.25,0.5555555555555556,0.8,0.2222222222222222,0.7777777777777777,0.4,0.14605263157894738,0.2222222222222222,0.5,Senior,0.6666666666666665,No,-0.10076223405519263,-0.2630210408991833
S00141,0.36363636363636354,Male,0.27,0.03857142857142848,0.1131131131131131,0.10000000000000009,Law,0.25,0.3333333333333333,0.4,0.7777777777777777,0.6666666666666665,0.0,0.0,0.6666666666666665,0.5,Entry,0.5555555555555556,Yes,-0.3162584154677908,-0.3782072274751651
S00142,0.18181818181818188,Female,0.20500000000000007,0.5528571428571427,0.4864864864864865,0.9099999999999999,Mathematics,0.25,0.5555555555555556,1.0,0.4444444444444445,0.7777777777777777,0.4,0.4197368421052632,0.6666666666666665,0.5,Senior,0.7777777777777777,No,-0.087764491852019,-0.20309802916402372
S00143,0.0,Male,0.655,0.4157142857142857,0.7887887887887888,0.51,Arts,1.0,0.5555555555555556,0.8,0.6666666666666665,0.7777777777777777,1.0,0.75,1.0,0.5,Mid,0.3333333333333333,No,0.2714941286454652,0.5998767010558342
S00144,0.36363636363636354,Other,0.41500000000000004,0.35571428571428565,0.24024024024024024,0.405,Engineering,0.0,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666665,0.0,0.24736842105263157,0.2222222222222222,1.0,Mid,0.5555555555555556,No,0.1779407752806569,-0.6972322323447159
S00145,0.8181818181818181,Other,0.17999999999999994,0.72,0.15515515515515516,0.5900000000000001,Medicine,1.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.48026315789473684,0.6666666666666665,1.0,Mid,0.2222222222222222,Yes,0.38964465727929454,-0.017739156421465813
S00146,0.5454545454545452,Female,0.69,0.13857142857142857,0.35135135135135137,0.19500000000000006,Arts,1.0,0.2222222222222222,0.0,0.5555555555555556,1.0,0.4,0.0368421052631579,0.2222222222222222,0.5,Entry,0.3333333333333333,No,0.0263934898332447,0.3310129391751443
S00147,0.5454545454545452,Female,0.565,0.48,0.043043043043043044,0.135,Arts,1.0,1.0,0.6000000000000001,0.8888888888888888,1.0,0.4,0.21973684210526312,0.5555555555555556,1.0,Entry,0.5555555555555556,No,0.40951287702706446,0.28662021526501646
S00148,0.909090909090909,Female,0.8600000000000001,0.05428571428571427,0.5915915915915916,0.405,Arts,1.0,0.6666666666666666,0.8,0.3333333333333333,1.0,0.4,0.3381578947368421,0.7777777777777777,0.5,Senior,0.4444444444444445,No,-0.029373178125682246,0.4066269603294255
S00149,0.7272727272727273,Female,0.11499999999999999,0.052857142857142714,0.31131131131131135,0.2250000000000001,Arts,0.75,0.1111111111111111,0.8,0.8888888888888888,0.7777777777777777,0.6000000000000001,0.3236842105263158,0.7777777777777777,0.25,Mid,0.1111111111111111,No,-0.20381040315001323,0.3618337453200195
S00150,0.8181818181818181,Male,0.7849999999999999,0.42714285714285705,0.13713713713713713,0.2450000000000001,Arts,0.0,0.3333333333333333,0.6000000000000001,0.2222222222222222,0.4444444444444445,1.0,0.55,0.5555555555555556,0.5,Mid,0.8888888888888888,No,0.11638749006367229,-0.23903824583853955
S00151,0.8181818181818181,Male,0.675,0.2542857142857142,0.6626626626626627,0.895,Medicine,0.0,0.5555555555555556,1.0,0.5555555555555556,0.1111111111111111,0.0,0.0,0.1111111111111111,0.5,Entry,0.1111111111111111,No,-0.2601545482935263,-0.4687050525067072
S00152,0.9999999999999998,Female,0.11499999999999999,0.8685714285714285,0.943943943943944,0.53,Business,0.25,0.4444444444444444,0.4,0.4444444444444445,0.1111111111111111,0.6000000000000001,0.29605263157894735,0.0,0.25,Entry,0.7777777777777777,No,-0.17770056077699048,-0.10966977162783557
S00153,0.18181818181818188,Female,0.6950000000000001,0.6685714285714284,0.43543543543543545,0.4850000000000001,Arts,0.0,0.5555555555555556,0.6000000000000001,0.8888888888888888,0.1111111111111111,0.6000000000000001,0.20526315789473681,0.2222222222222222,0.0,Senior,0.4444444444444445,No,-0.42254344330625554,-0.09480937652096329
S00154,0.5454545454545452,Male,0.43999999999999995,0.40142857142857125,0.7537537537537538,0.69,Mathematics,1.0,0.4444444444444444,0.0,0.5555555555555556,0.8888888888888888,0.8,0.1486842105263158,0.2222222222222222,0.75,Entry,0.6666666666666665,No,0.406100782446445,0.3296701661061244
S00155,0.0,Female,0.9450000000000001,0.23285714285714265,0.14214214214214213,0.95,Mathematics,0.5,0.8888888888888888,0.8,0.1111111111111111,0.4444444444444445,0.6000000000000001,0.1842105263157895,0.6666666666666665,0.5,Senior,0.5555555555555556,Yes,0.0724762232074655,0.09946710642638536
S00156,0.2727272727272727,Male,0.1399999999999999,0.6457142857142857,0.8228228228228228,0.1100000000000001,Engineering,0.0,0.1111111111111111,0.2,0.3333333333333333,0.2222222222222222,0.6000000000000001,0.3828947368421053,0.3333333333333333,0.25,Entry,0.1111111111111111,No,-0.24887883397189273,-0.3757695943929942
S00157,0.2727272727272727,Female,0.645,0.137142857142857,0.2982982982982983,0.835,Medicine,0.5,0.3333333333333333,1.0,0.4444444444444445,0.5555555555555556,0.4,0.35789473684210527,0.1111111111111111,0.25,Mid,0.3333333333333333,Yes,-0.17976846828358078,0.1622633192075596
S00158,0.36363636363636354,Female,0.3799999999999999,0.43999999999999995,0.5615615615615616,0.585,Computer Science,0.75,0.0,0.2,0.8888888888888888,0.8888888888888888,0.4,0.2907894736842105,0.1111111111111111,1.0,Entry,0.8888888888888888,Yes,0.47986018050728035,-0.052693015997125794
S00159,0.5454545454545452,Female,0.9550000000000001,0.3728571428571428,0.26126126126126126,0.14500000000000002,Business,0.25,0.6666666666666666,0.0,0.0,0.8888888888888888,0.2,0.06184210526315792,0.6666666666666665,0.5,Mid,0.6666666666666665,No,-0.2405133166307286,-0.38287883684311746
S00160,0.5454545454545452,Female,0.33000000000000007,0.41714285714285704,0.5115115115115115,0.29499999999999993,Engineering,0.25,0.0,0.8,0.8888888888888888,0.8888888888888888,1.0,0.2763157894736842,0.7777777777777777,0.25,Entry,0.0,No,-0.12237377248960975,0.074920166028576
S00161,0.909090909090909,Male,0.96,0.3542857142857141,0.6726726726726727,0.48,Mathematics,0.25,0.5555555555555556,0.8,1.0,1.0,0.0,0.5513157894736842,0.4444444444444445,0.0,Mid,0.3333333333333333,No,-0.7545365579606349,-0.07854024139933903
